TAX_ID,Lat,Lon,NonResAssets_CombinedCode,CODEAB_CombinedCode,Entity2,Entity_Category,ENTITY,Status
31150011100000090040010000,43.05455202,-76.1860877,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011000000060010000000,43.04760972,-76.18608445,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011100000090040010000,43.05451379,-76.18605053,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011000000100010000000,43.0464822,-76.18522733,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011100000120060000000,43.05169446,-76.18494915,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011000000070150000000,43.04774311,-76.18292875,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010900000010030000000,43.05219204,-76.18094634,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020200000000,43.05950066,-76.18068249,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010900000010050000000,43.05228711,-76.18045778,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011500000020020000000,43.05976917,-76.17925001,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009900000010010000000,43.04796914,-76.17915639,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009900000010010000000,43.04792837,-76.1791182,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009900000010010000000,43.04789683,-76.17908918,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009900000010010000000,43.04786385,-76.17905627,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009900000010010000000,43.04795305,-76.17895761,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010900000090270110000,43.0491585,-76.17895242,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009900000010700010000,43.0473746,-76.17853188,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009100000050010000000,43.03845116,-76.17842689,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011500000020270000000,43.05878537,-76.17801401,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009900000010600000000,43.04621633,-76.17722226,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010800200070100000000,43.05236197,-76.1771607,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011500000020240000000,43.05859755,-76.17713131,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150009800200010050020000,43.04189979,-76.17691488,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
3115001090000003042000000,43.05186244,-76.17614707,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150009900000020070000000,43.04672434,-76.17608323,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010800200050260000000,43.05229584,-76.17584143,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010800200020230000000,43.05555313,-76.17499758,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009200000020070000000,43.03927558,-76.17456753,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011500000030040000000,43.06349633,-76.1744073,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010800200060100000000,43.0534731,-76.17437237,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010900000060280000000,43.0485541,-76.17417575,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010900000060280000000,43.0485541,-76.17417575,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010800200010140000000,43.05393413,-76.17409712,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010800200060150000000,43.05219845,-76.17394272,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010800100020010000000,43.05553181,-76.17393395,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009200000180200000000,43.03557593,-76.17391795,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010900000060250010000,43.04821576,-76.17387403,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011500000030050000000,43.06292094,-76.17367441,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06850906,-76.17363904,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06862818,-76.17360354,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010800200050250000000,43.05221277,-76.17357916,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010700000090080000000,43.05665954,-76.17328115,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.07054869,-76.17325864,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06965976,-76.1731405,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010800200040180000000,43.05398162,-76.17305045,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000100200020220000000,43.07653508,-76.1729582,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06883677,-76.17281372,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010900000040010000000,43.0518874,-76.17279047,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06778009,-76.17271858,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010700000020010000000,43.05898217,-76.17271285,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06755324,-76.17268891,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010900000040020000000,43.05188371,-76.17263737,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06760926,-76.17262128,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150009700000150010000000,43.04026729,-76.17259498,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150009200000050590000000,43.038796,-76.172568,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06811486,-76.17255521,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06746115,-76.17241517,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06800894,-76.17241152,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06809802,-76.17237486,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06730566,-76.17232412,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06736004,-76.17224073,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06728372,-76.17218458,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010800200030170000000,43.0550121,-76.17217686,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06919937,-76.17216944,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06940009,-76.17213431,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010700000110130000000,43.05927077,-76.17209388,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06726662,-76.1720645,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06901881,-76.17204066,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06913452,-76.17198834,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06794224,-76.17197308,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010800200030160000000,43.05503107,-76.17194642,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009900000030060000000,43.04514988,-76.17188701,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06898794,-76.17186992,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06891943,-76.17186073,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06814756,-76.17184436,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06828652,-76.17180704,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06847309,-76.17176161,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06801063,-76.17175879,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010800200030150000000,43.05503299,-76.17174668,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06935461,-76.17174153,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.0672178,-76.17173672,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06834523,-76.17170789,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06806815,-76.17170155,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06813543,-76.17168578,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06879864,-76.17168407,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06858319,-76.17164653,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06888042,-76.17164194,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06716505,-76.17163962,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010000000140500010000,43.04294445,-76.17158888,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06937029,-76.17153026,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06884156,-76.1715119,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010800200050110000000,43.05212398,-76.17148259,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06778599,-76.17147018,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06784231,-76.17144693,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010900000050100010000,43.0497632,-76.17141829,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06798043,-76.17141683,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.067897,-76.17139666,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06795473,-76.17134222,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06817553,-76.17133938,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06918785,-76.17133397,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010800200050100000000,43.05211474,-76.1713239,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06769696,-76.17129821,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.0685232,-76.17125838,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06860873,-76.17124004,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06834942,-76.17122814,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06872213,-76.17121136,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010800200030060000000,43.05550299,-76.17120594,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06843775,-76.17120593,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06804806,-76.1711979,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06851088,-76.17119296,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06857788,-76.1711738,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.06915246,-76.17114708,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010900000040120000000,43.05186362,-76.17113096,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009700000010980000000,43.04273665,-76.1710952,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011400000020050030000,43.06868205,-76.17105591,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011400000020050030000,43.0687487,-76.17104507,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010700000110010000000,43.0598258,-76.17102205,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010700000110100000000,43.05867026,-76.17099904,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010900000050150010000,43.04969404,-76.17093778,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010900000040330000000,43.05044436,-76.17089412,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
3115001090000004035000000,43.05026016,-76.17088471,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010000000140530000000,43.04359592,-76.17085676,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010700000110020000000,43.06035187,-76.17077446,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010500000130210000000,43.04604234,-76.17072885,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010800200040060000000,43.0547501,-76.17070312,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010700000030110000000,43.05758883,-76.17051323,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010500000090170000000,43.04910911,-76.17047185,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010700000120060000000,43.05860442,-76.17002781,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010600000010010000000,43.0554538,-76.16976673,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010600000100040000000,43.05338337,-76.16943499,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010600000010030000000,43.05548798,-76.16933778,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010500000080080000000,43.0499168,-76.16887491,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010600000100040000000,43.05339129,-76.16882551,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010700000120020000000,43.05821226,-76.16871355,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000130120000000,43.04520607,-76.16860353,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010000000120010010000,43.04528193,-76.16832219,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000150010000000,43.04432986,-76.16785958,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009200000090270000000,43.03711128,-76.16776868,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010600000100050000000,43.05323369,-76.16763819,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009700000130110000000,43.04012181,-76.1675628,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150009700000010730000000,43.04226882,-76.16743857,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010500000090090000000,43.0495948,-76.16738641,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010600000020010000000,43.05504776,-76.1672975,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010700000060040000000,43.05680035,-76.16718816,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000100200020140000000,43.07237465,-76.1669279,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150007400000120150000000,43.01231177,-76.16682829,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150007400000120150000000,43.01231177,-76.16682829,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010000000020010000000,43.04591305,-76.16666002,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000010010000000,43.06978044,-76.16662336,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000100200020110000000,43.07207574,-76.16605126,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010000000020030000000,43.04694507,-76.16579627,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000030050000000,43.07034266,-76.16571563,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000030010000000,43.04704266,-76.16545533,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150011800000010020000000,43.05662208,-76.16532502,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000130060000000,43.06970841,-76.16516359,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000030030000000,43.07025073,-76.16508135,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000030020000000,43.07031491,-76.16504778,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000040020020000,43.07146584,-76.16501561,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000100010000000,43.04599048,-76.16489988,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150000200000130180000000,43.06837624,-76.16485017,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000120030000000,43.07026762,-76.16474893,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000120030000000,43.07032456,-76.16470149,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000050010000000,43.07303346,-76.16467479,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000120050000000,43.07043725,-76.16461147,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000050010000000,43.07320686,-76.1645469,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000230290000000,43.04325007,-76.16452016,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000230290000000,43.04325173,-76.16443942,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000130140000000,43.06890554,-76.16437693,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000120100000000,43.07077836,-76.16437318,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150000200000040090000000,43.07155414,-76.16421581,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009700000010490000000,43.04275529,-76.16417914,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000040080030000,43.0717363,-76.16407519,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010600000070060010000,43.05380931,-76.16395869,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000040070000000,43.07191917,-76.16385981,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011700000080070000000,43.05797071,-76.16367765,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009300000150020000000,43.03580798,-76.16359815,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150000200000050180000000,43.07255896,-76.1634226,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000040130010000,43.04679985,-76.16331567,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000080010000000,43.07221946,-76.16330153,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150000200000150070000000,43.0688622,-76.16314807,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011700000030040000000,43.065418,-76.16306913,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150007900000170120000000,43.02037151,-76.16253865,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010500000110030000000,43.04984543,-76.16246657,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150011800000020020000000,43.05790745,-76.16242452,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009300000120020000000,43.03554245,-76.16237394,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009300000020380000000,43.03750141,-76.16222752,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010600000120010020000,43.05322215,-76.16205025,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010600000060060000000,43.05401978,-76.16204603,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000240240000000,43.06863656,-76.16194587,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000240240000000,43.06860955,-76.16187524,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000240240000000,43.06859672,-76.16180879,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000300000010210000000,43.07471319,-76.16180708,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000080010000000,43.04689716,-76.16171497,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010500000040010000000,43.05135971,-76.16170289,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000300000010190000000,43.0748706,-76.16167084,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011700000020020000000,43.06380322,-76.16163133,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000070080000000,43.07400117,-76.16157129,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150007900000190230000000,43.01858932,-76.1615509,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000700000010020000000,43.06640206,-76.16154325,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000300000010160000000,43.075127,-76.16150859,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150007900000190230000000,43.018477,-76.16149231,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000240210000000,43.06848743,-76.16140605,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000200000250040000000,43.06816535,-76.16135489,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000700000010030000000,43.06660648,-76.16133802,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150011800000020040000000,43.05859318,-76.16124869,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150011700000080040000000,43.05915026,-76.16122082,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150010000000050010000000,43.04725677,-76.16116882,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000300000130040010000,43.0748623,-76.16105298,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000050010000000,43.04730511,-76.16098045,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000300000030020000000,43.07783976,-76.16093207,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009300000030050000000,43.0375963,-76.16090189,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150007800000150330000000,43.01878946,-76.16084581,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150007800000150330000000,43.01878946,-76.16084581,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150007800000150300000000,43.01817334,-76.16081728,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000300000020190000000,43.07604243,-76.16079292,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000050010000000,43.04735729,-76.16072659,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009700000020130010000,43.04258095,-76.16066937,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010000000050010000000,43.04737328,-76.16063037,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150007500000010400000000,43.01780109,-76.16062255,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000100100010260000000,43.07940273,-76.16045146,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150007800000150270000000,43.01837457,-76.1601899,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150009600000140080000000,43.04096447,-76.16016396,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010500000120010010000,43.05053183,-76.1598504,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150000400000220040000000,43.0714789,-76.15973419,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010600000050040000000,43.05402685,-76.15967466,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000700000040040000000,43.06770146,-76.15954908,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150007900000130100000000,43.02238576,-76.15947082,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150011800000020090000000,43.0587116,-76.15946343,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150007900000130110000000,43.02231938,-76.15945353,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150007900000130110000000,43.02226888,-76.15945228,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Vacant
31150010000000190010040000,43.04560144,-76.15939805,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000700000050040000000,43.06874913,-76.15938361,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150010600000130020000000,43.05319231,-76.1593671,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,No Information
31150000300000030100000000,43.07802341,-76.15934246,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150000300000100020000000,43.07760782,-76.15929166,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150008300000090090000000,43.02529371,-76.1592305,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
31150008300000090050000000,43.02572314,-76.15920162,48401,48401,Vacant Bldg,Vacant Building,VACANT BLDG,Occupied
