YearBuilt,lat,lon,PNUMBR,DollarAmount,Program,Activity,TAXID,Full Address,,,,,,,,,
1955,-76.15980166,43.00565721,1306006600,20000,Lead,Syracuse Lead Project,3.12E+25,624 Barnes Ave,,,,,,,,,
1955,-76.15978658,43.00615792,1306006300,20000,Lead,Syracuse Lead Project,3.12E+25,618 Barnes Ave,,,,,,,,,
1929,-76.15977482,43.02537119,1285014200,20000,Lead,Syracuse Lead Project,3.12E+25,1216-18 South Ave,,,,,,,,,
1925,-76.15974729,43.01641871,1364010900,20000,Lead,Syracuse Lead Project,3.12E+25,732 Newell St W,,,,,,,,,
1910,-76.15973314,43.0196768,1356003500,20000,Lead,Syracuse Lead Project,3.12E+25,317-319 Marguerite Ave,,,,,,,,,
1870,-76.15973041,43.07534419,181004600,20000,Lead,Syracuse Lead Project,3.12E+25,600 Second North St,,,,,,,,,
1910,-76.15971248,43.0651289,288001100,20000,Lead,Syracuse Lead Project,3.12E+25,208 Sunset Ave,,,,,,,,,
1880,-76.15969644,43.06928247,168006800,20000,Lead,Syracuse Lead Project,3.12E+25,1512-14 Park St,,,,,,,,,
1830,-76.15963728,43.01925806,1311104100,20000,Lead,Syracuse Lead Project,3.12E+25,714 Brighton Ave W,,,,,,,,,
1960,-76.15958023,43.00906409,1386102100,20000,Lead,Syracuse Lead Project,3.12E+25,146 Saint Louis Ave,,,,,,,,,
1940,-76.15949781,43.01142088,1356200600,20000,Lead,Syracuse Lead Project,3.12E+25,121 Marvin Rd,,,,,,,,,
1900,-76.15937411,43.02900989,1242110300,20000,Lead,Syracuse Lead Project,3.12E+25,511 Hudson St,,,,,,,,,
1930,-76.1593701,43.00945796,1393200600,20000,Lead,Syracuse Lead Project,3.12E+25,159 Valley View Dr,,,,,,,,,
1930,-76.15929273,43.01200113,1356201600,20000,Lead,Syracuse Lead Project,3.12E+25,108 Marvin Rd,,,,,,,,,
1920,-76.15927836,43.02194263,1385001700,20000,Lead,Syracuse Lead Project,3.12E+25,1545-47 South Ave,,,,,,,,,
1920,-76.15927242,43.01238581,1357100200,20000,Lead,Syracuse Lead Project,3.12E+25,109 Maurice Ave,,,,,,,,,
1955,-76.15920629,43.01692246,1308100600,20000,Lead,Syracuse Lead Project,3.12E+25,133 Bertram Pl,,,,,,,,,
1890,-76.15915999,43.028207,1220000200,20000,Lead,Syracuse Lead Project,3.12E+25,127 Crescent Ave,,,,,,,,,
1954,-76.1591334,43.00909418,1386101900,20000,Lead,Syracuse Lead Project,3.12E+25,138 St. Louis Ave,,,,,,,,,
1920,-76.15912157,43.01036961,1395100600,20000,Lead,Syracuse Lead Project,3.12E+25,131 Wente Terr,,,,,,,,,
1900,-76.15901442,43.02018665,1356003900,20000,Lead,Syracuse Lead Project,3.12E+25,306 Marguerite Ave,,,,,,,,,
1850,-76.15889327,43.07425197,181003400,20000,Lead,Syracuse Lead Project,3.12E+25,505 Second North St,,,,,,,,,
1920,-76.1588344,43.01237159,1393106300,20000,Lead,Syracuse Lead Project,3.12E+25,506-08 Valley Dr,,,,,,,,,
1948,-76.15881643,43.01565087,1347001100,20000,Lead,Syracuse Lead Project,3.12E+25,126 Keen Pl,,,,,,,,,
1948,-76.15881643,43.01565087,1347001100,20000,Lead,Syracuse Lead Project,3.12E+25,126 Keen Pl,,,,,,,,,
1910,-76.15879245,43.02137896,1309003200,20000,Lead,Syracuse Lead Project,3.12E+25,170 Bishop Ave,,,,,,,,,
1930,-76.15878609,43.02185911,1309002600,20000,Lead,Syracuse Lead Project,3.12E+25,148 Bishop Ave,,,,,,,,,
1953,-76.15873054,43.00072267,1320200900,20000,Lead,Syracuse Lead Project,3.12E+25,141 Crestview Dr,,,,,,,,,
1930,-76.15871061,43.02331008,1318103900,20000,Lead,Syracuse Lead Project,3.12E+25,1204 Colvin St W,,,,,,,,,
1920,-76.15869107,43.02055297,1326003900,20000,Lead,Syracuse Lead Project,3.12E+25,203 Elmhurst Ave,,,,,,,,,
1910,-76.15866736,43.07408312,107005100,20000,Lead,Syracuse Lead Project,3.12E+25,713 Bear St,,,,,,,,,
1930,-76.15863122,43.01566953,1347001000,20000,Lead,Syracuse Lead Project,3.12E+25,122 Keen Pl,,,,,,,,,
1920,-76.15859767,43.01843357,1309004600,20000,Lead,Syracuse Lead Project,3.12E+25,422 Bishop Ave,,,,,,,,,
1920,-76.15853456,43.06765238,119000400,20000,Lead,Syracuse Lead Project,3.12E+25,308 Court St,,,,,,,,,
1912,-76.15851031,43.03019518,1285008700,20000,Lead,Syracuse Lead Project,3.12E+25,807-09 South Ave,,,,,,,,,
1910,-76.15848762,43.07432379,107005300,20000,Lead,Syracuse Lead Project,3.12E+25,719 Bear St,,,,,,,,,
1956,-76.15844353,43.00914065,1386101600,20000,Lead,Syracuse Lead Project,3.12E+25,126 St. Louis Ave,,,,,,,,,
1935,-76.15843692,43.03038377,1256003600,20000,Lead,Syracuse Lead Project,3.12E+25,615-17 Castle St W,,,,,,,,,
1906,-76.15830706,43.02960025,1285009200,20000,Lead,Syracuse Lead Project,3.12E+25,831 South Ave,,,,,,,,,
1945,-76.15830192,43.02101862,1326003700,20000,Lead,Syracuse Lead Project,3.12E+25,138 Elmhurst Ave,,,,,,,,,
1935,-76.15828568,43.03130361,1240001400,20000,Lead,Syracuse Lead Project,3.12E+25,300-02 Hovey St,,,,,,,,,
1925,-76.15827639,43.0236785,1377101700,20000,Lead,Syracuse Lead Project,3.12E+25,235 Rockland Ave,,,,,,,,,
1915,-76.15824211,43.0289378,1285009800,20000,Lead,Syracuse Lead Project,3.12E+25,855 South Ave,,,,,,,,,
1955,-76.15823412,43.01442645,1360100301,20000,Lead,Syracuse Lead Project,3.12E+25,115 Medora Pl,,,,,,,,,
1900,-76.15819507,43.07628069,134006900,20000,Lead,Syracuse Lead Project,3.12E+25,2920 Grant Blvd,,,,,,,,,
1930,-76.15816991,43.01927243,1311102600,20000,Lead,Syracuse Lead Project,3.12E+25,638 Brighton Ave W,,,,,,,,,
1955,-76.15809992,43.00818366,1314100603,20000,Lead,Syracuse Lead Project,3.12E+25,142 Camp Ave,,,,,,,,,
1915,-76.15808844,43.03771508,1052003200,20000,Lead,Syracuse Lead Project,3.12E+25,150 Lincoln Ave,,,,,,,,,
1880,-76.15808076,43.01257467,1393105100,20000,Lead,Syracuse Lead Project,3.12E+25,519 Valley Dr,,,,,,,,,
1940,-76.1580372,43.0188704,1311101200,20000,Lead,Syracuse Lead Project,3.12E+25,633-35 Brighton Ave W,,,,,,,,,
1955,-76.15800794,43.00056387,1320201600,20000,Lead,Syracuse Lead Project,3.12E+25,136 Crestview Dr,,,,,,,,,
1955,-76.1580056,43.0003787,1320201500,20000,Lead,Syracuse Lead Project,3.12E+25,132 Crestview Dr,,,,,,,,,
1920,-76.1580024,43.07149646,191003800,20000,Lead,Syracuse Lead Project,3.12E+25,600 Turtle St,,,,,,,,,
1920,-76.15799836,43.03017261,1222001200,20000,Lead,Syracuse Lead Project,3.12E+25,114 Dearborn Pl,,,,,,,,,
1930,-76.15799834,43.01928146,1311102500,20000,Lead,Syracuse Lead Project,3.12E+25,630 Brighton Ave W,,,,,,,,,
1922,-76.15798434,43.06455421,286106200,20000,Lead,Syracuse Lead Project,3.12E+25,1410 State St N,,,,,,,,,
1920,-76.15797033,43.0233206,1318103000,20000,Lead,Syracuse Lead Project,3.12E+25,1118-20 Colvin St W,,,,,,,,,
1910,-76.15794669,43.02902574,1219004800,20000,Lead,Syracuse Lead Project,3.12E+25,554 Cortland Ave,,,,,,,,,
1870,-76.15792006,43.07385817,107005900,20000,Lead,Syracuse Lead Project,3.12E+25,714-16 Bear St,,,,,,,,,
1930,-76.157911,43.06283997,248000400,20000,Lead,Syracuse Lead Project,3.12E+25,104 Kirkpatrick St,,,,,,,,,
1925,-76.15788516,43.02418353,1277200900,20000,Lead,Syracuse Lead Project,3.12E+25,220 Rockland Ave,,,,,,,,,
1930,-76.15785,43.02975014,1222001600,20000,Lead,Syracuse Lead Project,3.12E+25,122 Dearborn Pl,,,,,,,,,
1940,-76.15780027,43.00344059,1348002005,20000,Lead,Syracuse Lead Project,3.12E+25,255 Kimber Ave,,,,,,,,,
1920,-76.15779105,43.01888344,1311101100,20000,Lead,Syracuse Lead Project,3.12E+25,629 Brighton Ave W,,,,,,,,,
1900,-76.1577791,43.03546577,1252002400,20000,Lead,Syracuse Lead Project,3.12E+25,212 Lincoln Ave,,,,,,,,,
1930,-76.15777232,43.03607081,1252001801,20000,Lead,Syracuse Lead Project,3.12E+25,200 Lincoln Ave,,,,,,,,,
1880,-76.15774526,43.06995928,119001600,20000,Lead,Syracuse Lead Project,3.12E+25,507 Court St,,,,,,,,,
1910,-76.15774308,43.00309474,1381106700,20000,Lead,Syracuse Lead Project,3.12E+25,558 Seneca Turnpike W,,,,,,,,,
1940,-76.15771921,43.06776904,168005200,20000,Lead,Syracuse Lead Project,3.12E+25,1403 Park St,,,,,,,,,
1935,-76.1576859,43.00448059,1326302600,20000,Lead,Syracuse Lead Project,3.12E+25,326 Englewood Ave,,,,,,,,,
1910,-76.15761233,43.03426688,1252003500,20000,Lead,Syracuse Lead Project,3.12E+25,236-38 Lincoln Ave,,,,,,,,,
,-76.15760247,43.02260012,1374001900,20000,Lead,Syracuse Lead Project,3.12E+25,104 Randall Ave,,,,,,,,,
1900,-76.15755363,43.07392387,181002700,20000,Lead,Syracuse Lead Project,3.12E+25,411 Second North St,,,,,,,,,
1935,-76.15754604,43.00451943,1326302500,20000,Lead,Syracuse Lead Project,3.12E+25,318 Englewood Ave,,,,,,,,,
1930,-76.15750887,43.07328189,191004500,20000,Lead,Syracuse Lead Project,3.12E+25,707 Turtle St,,,,,,,,,
1910,-76.15748531,43.07048496,119002000,20000,Lead,Syracuse Lead Project,3.12E+25,527-29 Court St,,,,,,,,,
1940,-76.15744523,43.06282371,286103400,20000,Lead,Syracuse Lead Project,3.12E+25,1215 State St N,,,,,,,,,
1940,-76.15741693,43.0718871,191004100,20000,Lead,Syracuse Lead Project,3.12E+25,610 Turtle St,,,,,,,,,
1930,-76.15741364,43.02288672,1374001801,20000,Lead,Syracuse Lead Project,3.12E+25,100 Randall Ave,,,,,,,,,
1928,-76.15738285,43.01795712,1350002900,20000,Lead,Syracuse Lead Project,3.12E+25,859 Lafayette Ave W,,,,,,,,,
1935,-76.15737123,43.00456799,1326302400,20000,Lead,Syracuse Lead Project,3.12E+25,316 Englewood Ave,,,,,,,,,
1900,-76.15735292,43.08108396,198014300,20000,Lead,Syracuse Lead Project,3.12E+25,1111-13 Wolf St,,,,,,,,,
1900,-76.15734033,43.03857137,1052000300,20000,Lead,Syracuse Lead Project,3.12E+25,119 Lincoln Ave,,,,,,,,,
1940,-76.15722331,43.08124127,198014501,20000,Lead,Syracuse Lead Project,3.12E+25,1121 Wolf St,,,,,,,,,
1900,-76.15721717,43.03752281,1052001100,20000,Lead,Syracuse Lead Project,3.12E+25,157 Lincoln Ave,,,,,,,,,
1920,-76.15721377,43.0387091,1061001400,20000,Lead,Syracuse Lead Project,3.12E+25,220 Midland Ave,,,,,,,,,
1960,-76.15718034,43.00826196,1314100501,20000,Lead,Syracuse Lead Project,3.12E+25,120 Camp Ave,,,,,,,,,
1930,-76.15713605,43.0236947,1377100900,20000,Lead,Syracuse Lead Project,3.12E+25,137 Rockland Ave,,,,,,,,,
1880,-76.15711261,43.03301611,1242301700,20000,Lead,Syracuse Lead Project,3.12E+25,106-08 Huron St,,,,,,,,,
1924,-76.15709844,43.03265407,1242302100,20000,Lead,Syracuse Lead Project,3.12E+25,116 Huron St,,,,,,,,,
1920,-76.15707542,43.03206577,1242302701,20000,Lead,Syracuse Lead Project,3.12E+25,130 Huron St,,,,,,,,,
1930,-76.15705708,43.00911369,1393109600,20000,Lead,Syracuse Lead Project,3.12E+25,722 Valley Dr,,,,,,,,,
1920,-76.15701209,43.02974127,1219004100,20000,Lead,Syracuse Lead Project,3.12E+25,518 Cortland Ave,,,,,,,,,
1930,-76.15699562,43.02333444,1318101700,20000,Lead,Syracuse Lead Project,3.12E+25,1028 Colvin St W,,,,,,,,,
1920,-76.15696419,43.02754699,1948002700,20000,Lead,Syracuse Lead Project,3.12E+25,470 Kirk Ave,,,,,,,,,
1900,-76.15695513,43.07740591,113005601,20000,Lead,Syracuse Lead Project,3.12E+25,411-13 Burdick Ave,,,,,,,,,
1888,-76.15689771,43.03599968,1289000500,20000,Lead,Syracuse Lead Project,3.12E+25,519 Tallman St,,,,,,,,,
1935,-76.15689352,43.00379675,1348002600,20000,Lead,Syracuse Lead Project,3.12E+25,234 Kimber Ave,,,,,,,,,
1920,-76.15689303,43.02909072,1219002600,20000,Lead,Syracuse Lead Project,3.12E+25,517 Cortland Ave,,,,,,,,,
1915,-76.15689275,43.07126006,119003000,20000,Lead,Syracuse Lead Project,3.12E+25,607 Court St,,,,,,,,,
1930,-76.15688929,43.0236982,1377100700,20000,Lead,Syracuse Lead Project,3.12E+25,129 Rockland Ave,,,,,,,,,
1913,-76.15684482,43.02864565,1247002100,20000,Lead,Syracuse Lead Project,3.12E+25,368 Kennedy St W,,,,,,,,,
1950,-76.15684016,43.07622375,163001100,20000,Lead,Syracuse Lead Project,3.12E+25,102 Murray Ave,,,,,,,,,
1915,-76.15670602,43.01934954,1311101600,20000,Lead,Syracuse Lead Project,3.12E+25,610 Brighton Ave W,,,,,,,,,
1940,-76.15667484,43.023339,1318101500,20000,Lead,Syracuse Lead Project,3.12E+25,1022 Colvin St W,,,,,,,,,
1925,-76.1566105,43.02284052,1318100700,20000,Lead,Syracuse Lead Project,3.12E+25,1021 Colvin St W,,,,,,,,,
1900,-76.15656689,43.07496113,134005200,20000,Lead,Syracuse Lead Project,3.12E+25,2817-19 Grant Blvd,,,,,,,,,
1920,-76.15651915,43.02370346,1377100400,20000,Lead,Syracuse Lead Project,3.12E+25,117 Rockland Ave,,,,,,,,,
1920,-76.15650647,43.02414568,1277200400,20000,Lead,Syracuse Lead Project,3.12E+25,116 Rockland Ave,,,,,,,,,
1900,-76.15650392,43.07462254,191005900,20000,Lead,Syracuse Lead Project,3.12E+25,809-11 Turtle St,,,,,,,,,
1940,-76.15650239,43.06597484,248001900,20000,Lead,Syracuse Lead Project,3.12E+25,321 Kirkpatrick St,,,,,,,,,
1920,-76.15648955,43.01886117,1311100400,20000,Lead,Syracuse Lead Project,3.12E+25,609 Brighton Ave W,,,,,,,,,
1920,-76.15647054,43.0167534,1364009000,20000,Lead,Syracuse Lead Project,3.12E+25,626 Newell St W,,,,,,,,,
1910,-76.15645231,43.03444852,1261003300,20000,Lead,Syracuse Lead Project,3.12E+25,460-62 Midland Ave,,,,,,,,,
1876,-76.15641055,43.02129031,1342001601,20000,Lead,Syracuse Lead Project,3.12E+25,234 Hunt Ave,,,,,,,,,
1930,-76.15640358,43.010833,1304304500,20000,Lead,Syracuse Lead Project,3.12E+25,611 Atlantic Ave,,,,,,,,,
1927,-76.15628118,43.01084628,1304304400,20000,Lead,Syracuse Lead Project,3.12E+25,607 Atlantic Ave,,,,,,,,,
1925,-76.156266,43.03911839,1089201100,20000,Lead,Syracuse Lead Project,3.12E+25,409 Temple St,,,,,,,,,
1920,-76.15624319,43.02943982,1230001500,20000,Lead,Syracuse Lead Project,3.12E+25,371-73 Furman St,,,,,,,,,
,-76.15619847,43.0302244,1219002100,20000,Lead,Syracuse Lead Project,3.12E+25,468 Cortland Ave,,,,,,,,,
1918,-76.15615696,43.01085975,1304304300,20000,Lead,Syracuse Lead Project,3.12E+25,603 Atlantic Ave,,,,,,,,,
1920,-76.15615463,43.00867438,1393110300,20000,Lead,Syracuse Lead Project,3.12E+25,827 Valley Dr,,,,,,,,,
1925,-76.15615009,43.00575826,1311001200,20000,Lead,Syracuse Lead Project,3.12E+25,126 Bradford St,,,,,,,,,
1950,-76.15612191,42.9991839,1360202600,20000,Lead,Syracuse Lead Project,3.12E+25,168 Merritt Ave,,,,,,,,,
1920,-76.15608025,43.02948157,1230001400,20000,Lead,Syracuse Lead Project,3.12E+25,367-69 Furman St,,,,,,,,,
1950,-76.15604196,43.00710866,1393112600,20000,Lead,Syracuse Lead Project,3.12E+25,1000 Valley Dr,,,,,,,,,
1918,-76.15596466,43.01002381,1335200101,20000,Lead,Syracuse Lead Project,3.12E+25,103 Grove St,,,,,,,,,
1928,-76.155955,43.02775426,1948002000,20000,Lead,Syracuse Lead Project,3.12E+25,440-42 Kirk Ave,,,,,,,,,
1900,-76.15594985,43.07009964,185104300,20000,Lead,Syracuse Lead Project,3.12E+25,1101-03 Spring St,,,,,,,,,
1928,-76.15589329,43.07542504,134005800,20000,Lead,Syracuse Lead Project,3.12E+25,2808 Grant Blvd,,,,,,,,,
1913,-76.15582761,43.00268485,1381105900,20000,Lead,Syracuse Lead Project,3.12E+25,506 Seneca Turnpike W,,,,,,,,,
1880,-76.15572589,43.06413498,253101100,20000,Lead,Syracuse Lead Project,3.12E+25,2037 Lodi St,,,,,,,,,
1930,-76.15564181,43.01064888,1382000400,20000,Lead,Syracuse Lead Project,3.12E+25,115 Shirley Dr,,,,,,,,,
1936,-76.15558096,43.0707336,185104800,20000,Lead,Syracuse Lead Project,3.12E+25,1106 Spring St,,,,,,,,,
1924,-76.1555691,43.03435321,1261001600,20000,Lead,Syracuse Lead Project,3.12E+25,467-69 Midland Ave,,,,,,,,,
1930,-76.15551891,42.99725954,1316001101,20000,Lead,Syracuse Lead Project,3.12E+25,157 Chaffee Ave,,,,,,,,,
1900,-76.15547947,43.02832636,1947001000,20000,Lead,Syracuse Lead Project,3.12E+25,345-47 Kennedy St W,,,,,,,,,
1935,-76.15538883,43.00585255,1393114100,20000,Lead,Syracuse Lead Project,3.12E+25,1122 Valley Dr,,,,,,,,,
1910,-76.15533559,43.00326318,1348000500,20000,Lead,Syracuse Lead Project,3.12E+25,139 Kimber Ave,,,,,,,,,
1925,-76.15531228,43.01688669,1364008000,20000,Lead,Syracuse Lead Project,3.12E+25,606-08 Newell St W,,,,,,,,,
1905,-76.15529972,43.01638651,1364006700,20000,Lead,Syracuse Lead Project,3.12E+25,613 Newell St W,,,,,,,,,
1875,-76.15529627,43.02836603,1947000900,20000,Lead,Syracuse Lead Project,3.12E+25,341-43 Kennedy St W,,,,,,,,,
1900,-76.15527485,43.01757823,1374100500,20000,Lead,Syracuse Lead Project,3.12E+25,111 Raymond Ave,,,,,,,,,
1923,-76.15523784,43.00545441,1393114700,20000,Lead,Syracuse Lead Project,3.12E+25,1208 Valley Dr,,,,,,,,,
1900,-76.15523665,43.06796146,148001600,20000,Lead,Syracuse Lead Project,3.12E+25,509 Kirkpatrick St,,,,,,,,,
1920,-76.15523529,43.01728218,1374100201,20000,Lead,Syracuse Lead Project,3.12E+25,107 Raymond Ave,,,,,,,,,
1925,-76.15521708,43.00560689,1393114600,20000,Lead,Syracuse Lead Project,3.12E+25,1200-02 Valley Dr,,,,,,,,,
1925,-76.15520707,43.01713131,1374100100,20000,Lead,Syracuse Lead Project,3.12E+25,103 Raymond Ave,,,,,,,,,
1930,-76.15518295,43.00917839,1382001400,20000,Lead,Syracuse Lead Project,3.12E+25,313 Shirley Dr,,,,,,,,,
1925,-76.15517883,43.08041153,181105100,20000,Lead,Syracuse Lead Project,3.12E+25,331 Seventh North St,,,,,,,,,
1960,-76.15513915,43.00039012,1376500400,20000,Lead,Syracuse Lead Project,3.12E+25,209 Riverdale Dr,,,,,,,,,
,-76.15510775,43.02840684,1947000800,20000,Lead,Syracuse Lead Project,3.12E+25,337-39 Kennedy St W,,,,,,,,,
1930,-76.15508589,43.00374825,1348000900,20000,Lead,Syracuse Lead Project,3.12E+25,130 Kimber Ave,,,,,,,,,
1860,-76.15506366,43.00941068,1305104201,20000,Lead,Syracuse Lead Project,3.12E+25,1009 Ballantyne Rd,,,,,,,,,
1900,-76.15498769,43.07119811,128004700,20000,Lead,Syracuse Lead Project,3.12E+25,1105 First North St,,,,,,,,,
1920,-76.15496803,43.02976647,1230000700,20000,Lead,Syracuse Lead Project,3.12E+25,335-37 Furman St,,,,,,,,,
1860,-76.15492063,43.07266623,119005400,20000,Lead,Syracuse Lead Project,3.12E+25,712 Court St,,,,,,,,,
1920,-76.1548211,43.06873621,115003700,20000,Lead,Syracuse Lead Project,3.12E+25,704 Carbon St,,,,,,,,,
1900,-76.1548105,43.01613315,1308002800,20000,Lead,Syracuse Lead Project,3.12E+25,116 Berger Ave,,,,,,,,,
1955,-76.15479426,43.01554472,1308003400,20000,Lead,Syracuse Lead Project,3.12E+25,136 Berger Ave,,,,,,,,,
,-76.15478339,43.03119816,1219000800,20000,Lead,Syracuse Lead Project,3.12E+25,414 Cortland Ave,,,,,,,,,
1900,-76.15477054,43.01468471,1308004400,20000,Lead,Syracuse Lead Project,3.12E+25,164 Berger Ave,,,,,,,,,
1920,-76.15476429,43.01445839,1308004601,20000,Lead,Syracuse Lead Project,3.12E+25,170 Berger Ave,,,,,,,,,
1920,-76.15469131,42.99729339,1316000700,20000,Lead,Syracuse Lead Project,3.12E+25,137 Chaffee Ave,,,,,,,,,
1900,-76.15468123,43.00879967,1353002900,20000,Lead,Syracuse Lead Project,3.12E+25,236 Loomis Ave,,,,,,,,,
1940,-76.15462969,43.06854676,148002800,20000,Lead,Syracuse Lead Project,3.12E+25,601 Kirkpatrick St,,,,,,,,,
1940,-76.15462969,43.06854676,148002800,20000,Lead,Syracuse Lead Project,3.12E+25,601 Kirkpatrick St,,,,,,,,,
1960,-76.1545218,43.0111486,1304302801,20000,Lead,Syracuse Lead Project,3.12E+25,410 Atlantic Ave,,,,,,,,,
1950,-76.1544696,42.99696994,1393123900,20000,Lead,Syracuse Lead Project,3.12E+25,1916-18 Valley Dr,,,,,,,,,
1920,-76.1544076,43.00952066,1305103200,20000,Lead,Syracuse Lead Project,3.12E+25,921 Ballantyne Rd,,,,,,,,,
1920,-76.15438618,43.01697997,1364005900,20000,Lead,Syracuse Lead Project,3.12E+25,504 Newell St W,,,,,,,,,
1910,-76.15429051,43.02369512,1918108000,20000,Lead,Syracuse Lead Project,3.12E+25,714-16 Colvin St W,,,,,,,,,
1900,-76.15426032,43.03220707,1861000900,20000,Lead,Syracuse Lead Project,3.12E+25,647-49 Midland Ave,,,,,,,,,
1920,-76.15425251,43.02812175,1948000900,20000,Lead,Syracuse Lead Project,3.12E+25,336 Kirk Ave,,,,,,,,,
1920,-76.15425079,43.01570449,1308000700,20000,Lead,Syracuse Lead Project,3.12E+25,131 Berger Ave,,,,,,,,,
1900,-76.15424579,43.01552344,1308000900,20000,Lead,Syracuse Lead Project,3.12E+25,137 Berger Ave,,,,,,,,,
1920,-76.1542408,43.01534238,1308001100,20000,Lead,Syracuse Lead Project,3.12E+25,143 Berger Ave,,,,,,,,,
1920,-76.15411181,43.0649275,202000700,20000,Lead,Syracuse Lead Project,3.12E+25,719 Alvord St N,,,,,,,,,
1900,-76.15408261,43.08019945,151011800,20000,Lead,Syracuse Lead Project,3.12E+25,1201 Lemoyne Ave,,,,,,,,,
1920,-76.15405736,43.02404314,1932001900,20000,Lead,Syracuse Lead Project,3.12E+25,114 Glahn Ave,,,,,,,,,
1920,-76.15401926,43.00852192,1353002400,20000,Lead,Syracuse Lead Project,3.12E+25,253 Loomis Ave,,,,,,,,,
1890,-76.15400972,43.07010478,185104000,20000,Lead,Syracuse Lead Project,3.12E+25,1010 Spring St,,,,,,,,,
1945,-76.15398263,43.02002438,1911104800,20000,Lead,Syracuse Lead Project,3.12E+25,504 Brighton Ave #23-26 W,,,,,,,,,
1945,-76.15398263,43.02002438,1911104800,20000,Lead,Syracuse Lead Project,3.12E+25,504 Brighton Ave #23-26 W,,,,,,,,,
1945,-76.15398263,43.02002438,1911104800,20000,Lead,Syracuse Lead Project,3.12E+25,504 Brighton Ave #23-26 W,,,,,,,,,
1945,-76.15398263,43.02002438,1911104800,20000,Lead,Syracuse Lead Project,3.12E+25,504 Brighton Ave #23-26 W,,,,,,,,,
1945,-76.15398263,43.02002438,1911104800,20000,Lead,Syracuse Lead Project,3.12E+25,504-10 Brighton Ave #7-#10 W,,,,,,,,,
1945,-76.15398263,43.02002438,1911104800,20000,Lead,Syracuse Lead Project,3.12E+25,504-10 Brighton Ave #7-#10 W,,,,,,,,,
1945,-76.15398263,43.02002438,1911104800,20000,Lead,Syracuse Lead Project,3.12E+25,504-10 Brighton Ave #7-#10 W,,,,,,,,,
1945,-76.15398263,43.02002438,1911104800,20000,Lead,Syracuse Lead Project,3.12E+25,504-10 Brighton Ave #7-#10 W,,,,,,,,,
1900,-76.15393877,43.0682722,148003800,20000,Lead,Syracuse Lead Project,3.12E+25,600.5 Kirkpatrick St,,,,,,,,,
1890,-76.15390968,43.08031045,151012000,20000,Lead,Syracuse Lead Project,3.12E+25,1209 Lemoyne Ave,,,,,,,,,
1900,-76.15389486,43.07005862,185103900,20000,Lead,Syracuse Lead Project,3.12E+25,1008 Spring St,,,,,,,,,
1920,-76.15384315,43.08088406,132000800,20000,Lead,Syracuse Lead Project,3.12E+25,108 Gilbert St,,,,,,,,,
1930,-76.15384079,43.0740807,119006900,20000,Lead,Syracuse Lead Project,3.12E+25,816 Court St,,,,,,,,,
1920,-76.15383367,43.01414046,1396004700,20000,Lead,Syracuse Lead Project,3.12E+25,188 Wiman Ave,,,,,,,,,
1890,-76.15379804,43.06846096,148004000,20000,Lead,Syracuse Lead Project,3.12E+25,604 Kirkpatrick St,,,,,,,,,
1925,-76.15379715,43.02869059,1947000200,20000,Lead,Syracuse Lead Project,3.12E+25,311 Kennedy St W,,,,,,,,,
